order_id,order_date,product_id,customer_id,quantity,price,payment_status,days_to_pay
10501,2025-05-15,507,483,377,969.05,overdue,
10502,2024-08-12,572,198,158,1444.34,Paid,9.0
10503,2024-10-09,657,588,2,972.2, PAID ,32.0
10504,2024-10-27,591,217,13,706.36,Paid,53.0
10505,2024-12-27,549,136,329,3464.56,paid,59.0
10506,2025-07-14,503,123,37,3155.89,PD,23.0
10507,2024-08-20,636,291,23,1685.95,Paid,6.0
10508,2025-08-21,519,437,18,764.16,Paid,54.0
10509,2024-01-08,502,424,1,552.92,Paid,8.0
10510,2024-04-17,650,497,3,1768.67,Paid,12.0
10511,2024-08-27,552,506,30,1302.06,Paid,54.0
10512,2024-04-30,522,549,23,930.96,Paid,51.0
10513,2024-12-07,677,220,19,654.65,Paid,15.0
10514,2024-07-11,628,158,387,1246.09,Denied,
10515,2024-03-22,650,397,2,1228.09,denied,
10516,2025-05-29,621,413,270,3458.69,Denied,
10517,2025-10-06,626,146,120,1007.25,Overdue,
10518,2025-02-15,520,623,334,2642.47,overdue,
10519,2025-01-01,672,552,137,972.57,Pending,
10520,2024-03-04,541,373,386,1145.88,Pending,
10521,2025-12-18,511,192,476,2459.35,Paid,8.0
10522,2025-08-24,523,143,459,1822.01,overdue,
10523,2024-03-07,646,101,34,1622.21,PD,55.0
10524,2024-02-01,650,548,3,1875.55,Paid,27.0
10525,2025-03-12,627,150,47,2501.93,Paid,58.0
10526,2024-09-12,621,312,88,1075.39, PAID ,4.0
10527,2025-12-05,594,275,92,204.28,PD,37.0
10528,2025-09-04,521,571,300,4171.3,overdue,
10529,2024-11-18,666,640,389,7092.51,Pending,
10530,2025-01-10,632,283,1,391.16,Paid,15.0
10531,2025-11-22,641,156,55,807.83,paid,13.0
10532,2024-07-31,559,422,2,798.49,Paid,12.0
10533,2024-05-27,563,574,178,2234.95,Paid,57.0
10534,2024-08-16,661,398,2,499.87,paid,29.0
10535,2024-02-06,533,139,22,394.28,Overdue,
10536,2024-11-09,656,284,43,1003.7,denied,
10537,2024-06-11,622,575,47,4304.02,Paid,41.0
10538,2024-07-09,643,308,347,1060.46,overdue,
10539,2025-09-21,566,464,321,1062.73,Paid,41.0
10540,2025-09-06,535,401,22,1382.81,Paid,53.0
10541,2024-06-03,511,309,147,723.26,Paid,14.0
10542,2025-03-29,513,529,155,592.15,Pending,
10543,2024-08-23,530,586,1,563.84,Paid,38.0
10544,2024-06-20,602,453,25,1708.21,Paid,20.0
10545,2024-07-26,538,144,12,1184.49,Paid,56.0
10546,2024-02-29,620,448,371,4243.06,overdue,
10547,2025-01-15,564,342,22,2046.76,Paid,28.0
10548,2024-05-26,511,182,211,1052.08,overdue,
10549,2025-06-17,588,288,10,486.24,Paid,45.0
10550,2025-10-30,679,311,318,3663.07,paid,19.0
10551,2024-11-21,554,305,37,1941.47, PAID ,30.0
10552,2025-06-08,644,492,37,3589.91,Paid,43.0
10553,2024-07-23,625,504,3,691.71,Overdue,
10554,2024-04-21,575,582,2,972.66,Paid,40.0
10555,2024-09-25,521,634,239,3438.77, PAID ,46.0
10556,2024-12-30,665,187,4,2310.06,denied,
10557,2024-03-14,552,103,35,1577.65,Paid,31.0
10558,2025-04-03,600,623,1,329.26,overdue,
10559,2024-09-05,555,120,1,568.43,Denied,
10560,2025-06-27,512,192,359,5085.35,Pending,
10561,2025-01-12,550,164,1,323.13,PD,57.0
10562,2024-08-24,560,405,3,830.13,Denied,
10563,2024-04-18,644,120,43,4292.14,Paid,54.0
10564,2024-08-31,601,128,10,5456.05,Paid,21.0
10565,2024-06-09,683,551,413,5171.03,overdue,
10566,2025-10-03,628,418,435,1426.84,Paid,50.0
10567,2025-05-17,515,612,26,1483.05,Paid,3.0
10568,2025-07-22,557,124,42,4005.42,Paid,32.0
10569,2025-10-13,683,631,398,4854.63,denied,
10570,2025-07-25,513,315,169,650.78,Paid,29.0
10571,2024-03-10,543,139,13,869.81,paid,5.0
10572,2025-02-19,595,510,129,1955.73,Paid,26.0
10573,2024-09-02,523,269,176,732.59,Denied,
10574,2024-02-28,603,342,177,1052.54,denied,
10575,2025-12-19,592,120,2,1151.37,paid,7.0
10576,2024-01-12,666,351,303,5439.04,Paid,1.0
10577,2024-04-10,554,482,39,2201.32,PD,5.0
10578,2025-04-18,593,163,25,1475.37,Paid,34.0
10579,2024-06-14,660,104,13,1181.62,Paid,44.0
10580,2024-07-10,520,439,127,1105.12,PD,44.0
10581,2025-03-28,654,463,339,2191.52,paid,2.0
10582,2024-07-10,579,401,43,1679.84,PD,57.0
10583,2025-10-04,581,116,26,2334.26,Overdue,
10584,2024-04-29,519,550,35,1544.14,Paid,24.0
10585,2025-11-14,542,174,28,1995.34,Paid,36.0
10586,2024-05-15,544,468,338,5451.73,Paid,19.0
10587,2024-09-02,678,473,20,1319.26,paid,40.0
10588,2024-07-16,681,386,25,430.06,Paid,4.0
10589,2024-05-13,552,377,35,1521.84,Paid,44.0
10590,2025-04-01,563,536,169,2349.23,Paid,7.0
10591,2024-10-09,610,526,1,452.16,paid,56.0
10592,2024-06-17,677,520,42,1529.08,Paid,34.0
10593,2025-08-06,564,596,20,1746.42,Paid,23.0
10594,2025-10-27,607,243,226,302.3,Paid,43.0
10595,2024-08-21,599,371,173,336.21,Paid,41.0
10596,2024-01-30,585,548,15,310.05,Paid,12.0
10597,2025-01-17,602,516,15,1038.82,Paid,17.0
10598,2024-05-09,599,554,223,413.44,Denied,
10599,2025-08-22,513,596,128,472.18,Paid,26.0
10600,2024-03-16,646,236,10,511.21,PD,52.0
10600,2024-03-16,646,236,10,511.21,PD,52.0
10601,2025-05-25,514,444,1,332.92,Paid,20.0
10602,2025-06-22,566,330,235,773.92,overdue,
10603,2024-10-02,668,112,401,4651.22,overdue,
10604,2024-01-26,537,584,34,2066.65,paid,15.0
10605,2024-08-30,651,287,2,1235.84,Paid,45.0
10606,2025-05-11,550,183,1,357.11,Paid,7.0
10607,2025-02-12,658,323,1,408.34,Paid,13.0
10608,2024-07-07,521,382,75,1120.59,Overdue,
10609,2024-01-13,658,478,2,883.5,Paid,10.0
10610,2025-12-24,530,212,2,1046.44,PD,21.0
10611,2024-02-11,575,448,1,524.56,Paid,38.0
10612,2024-10-14,542,518,33,2117.85,Paid,29.0
10613,2025-09-07,601,155,3,1504.69,Paid,19.0
10614,2024-07-16,641,576,50,760.82,Paid,36.0
10615,2025-06-20,577,410,56,251.27,Overdue,
10616,2025-10-10,611,323,122,1661.15,overdue,
10617,2025-03-17,665,194,3,1889.08,Denied,
10618,2025-05-04,655,476,14,1045.59,PD,56.0
10619,2024-02-26,586,647,18,1761.89,PD,40.0
10620,2024-04-03,645,449,2,584.72,paid,1.0
10621,2025-11-07,550,164,3,1023.87,Paid,1.0
10622,2025-03-20,618,243,39,1584.24,Paid,56.0
10623,2025-10-02,522,374,21,909.03,paid,26.0
10624,2025-05-07,637,254,188,3699.26,denied,
10625,2025-07-10,591,194,41,2090.43,PD,4.0
10626,2024-04-06,516,343,187,1649.44,Overdue,
10627,2024-08-10,639,394,35,953.15, PAID ,1.0
10628,2025-05-17,525,627,296,1868.97,Paid,14.0
10629,2025-06-11,635,462,44,3635.04,PD,48.0
10630,2024-07-29,530,129,4,2256.24,paid,21.0
10631,2024-01-05,617,566,16,488.25,paid,23.0
10632,2025-04-15,541,546,120,401.91,overdue,
10633,2025-05-11,608,464,480,1997.69,PD,50.0
10634,2025-03-15,624,434,1,587.52,Overdue,
10635,2025-06-03,632,130,3,1171.38,Denied,
10636,2025-12-17,539,208,13,688.37,Paid,18.0
10637,2025-03-03,605,500,29,1897.72,Denied,
10638,2025-01-13,634,537,15,892.55,Paid,29.0
10639,2024-01-22,530,513,1,520.34,PD,9.0
10640,2025-06-28,605,390,42,2706.64,Paid,21.0
10641,2025-06-16,580,329,5,970.07,Paid,17.0
10642,2025-04-09,515,559,48,2651.89,Paid,2.0
10643,2024-09-06,541,148,294,880.69,denied,
10644,2025-03-15,526,595,142,2276.37,Paid,38.0
10645,2025-09-20,615,555,14,734.49,Paid,8.0
10646,2024-12-04,538,637,16,1516.73,Paid,13.0
10647,2024-12-01,572,342,236,2281.51,overdue,
10648,2025-06-21,661,564,1,265.93,Pending,
10649,2024-03-10,606,275,34,2785.37,paid,14.0
10650,2025-10-13,659,643,79,734.88,overdue,
10651,2024-03-31,661,580,3,725.68,Paid,49.0
10652,2024-12-07,630,163,106,1498.71,Paid,48.0
10653,2025-05-21,617,490,36,1150.61,PD,38.0
10654,2025-03-29,512,340,76,1090.69, PAID ,4.0
10655,2024-07-03,552,207,39,1699.11,PD,44.0
10656,2024-10-12,593,502,26,1658.13,Paid,12.0
10657,2025-04-22,604,378,2,419.8,Paid,59.0
10658,2025-05-28,584,393,41,2590.08,Paid,25.0
10659,2024-10-05,653,506,315,5727.63, PAID ,59.0
10660,2025-09-30,618,578,26,1128.29,Paid,41.0
10661,2025-03-19,644,376,36,3572.64,Paid,37.0
10662,2024-02-20,612,324,2,1211.44,PD,43.0
10663,2025-10-22,567,199,2,1469.64,PD,54.0
10664,2025-09-08,549,316,262,2408.14,PD,44.0
10665,2025-12-21,529,208,2,1149.52,PD,32.0
10666,2024-05-25,594,236,339,805.81,Paid,4.0
10667,2025-09-06,643,154,383,1086.16,paid,27.0
10668,2025-05-22,582,252,130,782.25,Paid,18.0
10669,2025-05-27,643,146,388,1244.96,paid,36.0
10670,2024-02-23,677,629,43,1441.84,Paid,43.0
10671,2024-05-15,657,335,1,453.13, PAID ,17.0
10672,2025-01-27,548,107,33,699.8,Paid,24.0
10673,2025-06-07,630,324,52,780.07,paid,58.0
10674,2025-04-27,568,513,1,264.92,Paid,21.0
10675,2025-03-02,549,485,121,1248.98,denied,
10676,2024-08-09,635,203,15,1281.48,PD,34.0
10677,2025-05-30,618,350,43,1788.03,Paid,40.0
10678,2024-09-08,527,214,304,1122.52, PAID ,55.0
10679,2024-04-06,677,136,23,814.38,paid,48.0
10680,2024-10-06,667,340,25,1026.89,Denied,
10681,2024-06-09,668,433,329,3441.7,Overdue,
10682,2024-11-07,642,411,4,1201.07,Paid,18.0
10683,2024-12-06,680,428,225,256.91,Paid,24.0
10684,2025-09-08,545,536,145,398.47,Overdue,
10685,2024-03-24,527,178,338,1370.12,paid,18.0
10686,2025-05-21,638,282,3,461.29,Paid,50.0
10687,2024-01-19,513,495,287,1171.67,Denied,
10688,2024-01-05,561,605,195,2166.92,Paid,58.0
10689,2024-06-11,607,576,419,589.21, PAID ,4.0
10690,2025-05-31,543,272,23,1523.9,Paid,57.0
10691,2025-02-01,672,436,423,3043.63,Paid,54.0
10692,2025-06-11,675,586,1,262.19,Paid,34.0
10693,2025-03-25,632,378,3,1198.82,paid,26.0
10694,2024-01-27,567,621,1,721.78,overdue,
10695,2024-04-24,650,199,2,1222.88, PAID ,46.0
10696,2024-03-11,641,348,50,842.29, PAID ,22.0
10697,2025-07-15,652,206,75,432.12,Paid,2.0
10698,2024-08-23,531,488,294,373.08,overdue,
10699,2024-04-13,554,328,15,852.73,Paid,24.0
10700,2025-06-30,523,430,229,948.84,Paid,18.0
10700,2025-06-30,523,430,229,948.84,Paid,18.0
10701,2024-03-22,554,603,19,1126.08,Paid,58.0
10702,2025-06-11,562,515,22,514.45,Paid,52.0
10703,2024-04-22,561,570,127,1418.45,Paid,44.0
10704,2025-04-22,583,564,36,3398.7,Paid,11.0
10705,2024-03-27,673,382,58,114.51, PAID ,56.0
10706,2025-01-02,503,397,21,1852.46,paid,7.0
10707,2025-09-10,554,323,36,1938.27,Paid,20.0
10708,2024-01-18,679,425,51,623.65,overdue,
10709,2025-03-26,647,391,371,1576.34,Pending,
10710,2025-06-06,511,186,291,1420.13,overdue,
10711,2024-03-30,662,367,93,554.91,Paid,22.0
10712,2025-01-29,674,269,13,1255.38,Paid,3.0
10713,2024-09-24,544,483,107,1491.61,Denied,
10714,2025-08-01,641,312,474,7052.4,overdue,
10715,2024-09-25,682,238,47,3704.95,denied,
10716,2025-10-13,676,609,25,2041.77,paid,28.0
10717,2024-08-12,580,544,4,798.68,Overdue,
10718,2025-08-04,544,463,361,5719.88,Paid,43.0
10719,2024-07-09,674,502,47,4356.58,PD,12.0
10720,2024-05-18,568,461,3,753.98,paid,30.0
10721,2024-06-03,518,170,424,3937.1,Overdue,
10722,2024-02-17,540,562,47,4117.04,Paid,11.0
10723,2025-04-01,617,413,36,1140.77,Paid,35.0
10724,2024-05-13,522,600,32,1256.21,Paid,50.0
10725,2025-11-14,640,531,4,1479.04,overdue,
10726,2024-06-06,625,394,2,456.17,overdue,
10727,2024-09-19,531,553,486,620.62,denied,
10728,2025-10-04,647,422,229,917.97,denied,
10729,2025-11-04,541,456,298,873.55,Paid,36.0
10730,2025-11-12,506,287,304,3818.63,Paid,23.0
10731,2024-10-24,536,400,42,3746.58,Paid,40.0
10732,2025-08-02,501,518,1,601.85,Paid,48.0
10733,2025-11-18,598,640,38,2070.22,PD,11.0
10734,2024-04-09,594,235,379,864.3,Overdue,
10735,2024-12-30,555,364,1,527.25,Paid,16.0
10736,2025-11-08,680,204,490,567.13,Paid,15.0
10737,2024-03-14,580,426,2,438.28,Paid,1.0
10738,2025-11-17,535,244,49,3306.62,Paid,46.0
10739,2025-07-05,576,246,201,1054.47,Overdue,
10740,2025-12-22,677,537,12,444.14,Paid,5.0
10741,2025-06-28,551,470,89,1040.63,Paid,16.0
10742,2024-06-15,621,479,163,2023.86,paid,32.0
10743,2024-02-10,595,517,229,3332.19,PD,10.0
10744,2024-01-27,606,480,22,1586.06,Paid,37.0
10745,2024-09-05,569,410,29,1029.22,Paid,17.0
10746,2025-08-10,664,106,11,353.83,Paid,4.0
10747,2024-04-01,628,313,178,613.31,Paid,57.0
10748,2024-05-21,549,400,311,3167.28,denied,
10749,2024-04-29,581,295,34,3298.06,Paid,58.0
10750,2025-01-17,542,493,23,1551.31,Paid,21.0
10751,2024-01-12,539,208,10,496.02,Paid,38.0
10752,2025-12-26,659,357,191,1739.72,paid,23.0
10753,2025-07-29,615,559,28,1367.79,Paid,12.0
10754,2025-03-08,502,607,4,2230.39,Paid,7.0
10755,2024-08-03,619,472,287,5163.49,overdue,
10756,2024-11-21,522,630,29,1188.25,Paid,47.0
10757,2024-01-27,559,511,1,357.44,Paid,6.0
10758,2025-05-10,655,401,48,3472.35,paid,29.0
10759,2024-11-03,518,132,490,4224.14,Paid,2.0
10760,2024-01-28,505,335,22,1097.27,Paid,59.0
10761,2025-11-06,665,534,1,594.34,Paid,50.0
10762,2025-01-17,548,207,41,861.6,denied,
10763,2024-08-26,677,118,29,963.63,PD,6.0
10764,2025-02-05,568,336,4,976.9,paid,37.0
10765,2025-10-08,582,496,181,1172.62,denied,
10766,2025-11-11,554,380,44,2348.92,Paid,33.0
10767,2024-03-02,555,237,5,2743.8,Paid,41.0
10768,2025-11-05,590,281,37,2988.02,paid,40.0
10769,2025-02-07,601,222,3,1626.2,Paid,50.0
10770,2025-04-06,664,589,14,440.9,Paid,15.0
10771,2024-07-01,598,403,21,1184.47,Paid,49.0
10772,2025-10-22,550,554,3,1022.92,paid,59.0
10773,2024-01-23,537,168,19,1086.4,Paid,13.0
10774,2025-06-12,586,365,24,2493.05,paid,45.0
10775,2025-08-27,665,208,1,569.5,Paid,58.0
10776,2025-08-02,633,567,120,418.88,Paid,5.0
10777,2025-08-05,531,303,108,151.75,Denied,
10778,2025-12-02,667,156,40,1558.1,Denied,
10779,2025-11-03,594,162,219,483.98,Overdue,
10780,2024-02-02,605,424,34,2161.15,Paid,58.0
10781,2025-02-06,646,460,30,1593.52,Overdue,
10782,2024-12-31,611,423,322,4963.73,Overdue,
10783,2025-12-01,589,470,403,625.82,Paid,9.0
10784,2024-07-15,641,589,211,3194.83,overdue,
10785,2025-07-24,555,451,2,1024.19,Paid,33.0
10786,2025-10-12,534,221,14,890.31,Overdue,
10787,2024-08-31,521,254,77,1144.22,Denied,
10788,2025-03-30,547,389,437,1105.98,paid,40.0
10789,2025-06-27,569,193,29,898.51,denied,
10790,2025-11-08,665,145,1,631.14,Paid,25.0
10791,2025-06-27,585,543,14,288.84,Paid,48.0
10792,2024-05-24,559,275,3,1095.83,Paid,35.0
10793,2024-05-11,600,148,2,674.9,Denied,
10794,2025-07-09,644,391,27,2731.62,denied,
10795,2024-10-24,536,417,23,2224.93,paid,43.0
10796,2025-08-20,624,284,2,1111.0,Paid,11.0
10797,2025-05-14,502,224,3,1592.32,PD,58.0
10798,2025-03-05,536,113,10,915.44,Paid,36.0
10799,2025-10-30,615,173,12,598.6,Paid,54.0
10800,2024-10-05,508,359,342,3110.71,Denied,
10800,2024-10-05,508,359,342,3110.71,Denied,
10801,2024-11-29,505,619,17,853.27,Paid,52.0
10802,2025-01-11,510,618,1,328.78,Paid,59.0
10803,2025-03-12,636,139,23,1614.18,Paid,19.0
10804,2025-12-20,673,429,355,664.84,denied,
10805,2025-09-28,596,320,490,1498.83,denied,
10806,2025-05-02,600,615,2,691.3,PD,57.0
10807,2025-06-16,662,350,83,480.46,Paid,16.0
10808,2025-04-23,612,634,2,1183.76,Paid,33.0
10809,2024-03-28,624,286,2,1187.23,Paid,2.0
10810,2025-06-07,543,499,21,1353.73,PD,10.0
10811,2025-11-24,570,434,163,1746.44,Paid,32.0
10812,2024-02-29,541,410,98,282.93,Overdue,
10813,2025-08-19,610,589,1,444.66,PD,20.0
10814,2025-09-08,662,452,414,2472.84,denied,
10815,2024-12-30,646,129,43,2195.53,Paid,35.0
10816,2024-06-08,664,373,25,750.69,denied,
10817,2025-06-02,603,560,401,2352.43,overdue,
10818,2024-03-12,646,344,32,1506.61,paid,21.0
10819,2025-10-14,509,326,491,1052.46,overdue,
10820,2025-12-08,615,148,43,2341.7,Paid,3.0
10821,2025-09-09,678,434,28,1870.95,Denied,
10822,2025-08-09,642,126,1,288.51,Paid,50.0
10823,2024-10-15,626,486,177,1500.62,denied,
10824,2024-07-04,679,505,217,2683.48,Paid,20.0
10825,2024-09-06,680,154,274,342.73,Overdue,
10826,2025-02-01,517,538,420,6154.67,Overdue,
10827,2025-12-12,598,169,15,916.16, PAID ,52.0
10828,2024-02-08,669,408,59,221.88,PD,54.0
10829,2025-10-28,600,181,2,649.74,Paid,44.0
10830,2025-03-11,538,548,36,3371.27,PD,58.0
10831,2025-09-16,622,175,14,1171.21,denied,
10832,2024-05-06,584,133,27,1814.74,PD,48.0
10833,2024-08-19,608,190,358,1433.59,denied,
10834,2024-07-30,528,608,1,280.61,Paid,13.0
10835,2025-04-21,628,551,354,1234.84,Overdue,
10836,2025-07-10,623,312,3,522.66,Overdue,
10837,2024-11-17,652,135,350,2165.46,Pending,
10838,2025-01-29,622,308,29,2581.21,Paid,46.0
10839,2024-02-10,578,486,26,2111.32,Paid,33.0
10840,2024-04-17,594,172,353,863.41,Paid,35.0
10841,2025-08-11,666,164,494,8546.77,Overdue,
10842,2024-10-07,514,133,1,335.68,Paid,31.0
10843,2024-11-30,531,238,146,182.34,overdue,
10844,2024-07-17,556,364,38,1664.43,Denied,
10845,2025-10-18,555,296,2,1076.22,Paid,1.0
10846,2024-03-13,535,371,39,2469.6,Paid,24.0
10847,2025-07-20,570,245,178,2020.97,Overdue,
10848,2025-05-13,503,445,18,1651.78,Paid,3.0
10849,2024-04-12,602,124,19,1239.28,PD,29.0
10850,2024-10-26,678,498,28,1782.02,denied,
10851,2025-07-27,584,440,43,2881.53, PAID ,12.0
10852,2025-07-19,662,591,266,1728.31,denied,
10853,2025-05-25,600,330,2,725.83,Paid,54.0
10854,2024-08-17,511,540,347,1602.97,paid,5.0
10855,2024-06-13,568,410,3,794.34,Paid,52.0
10856,2025-05-26,559,356,4,1589.31,Paid,5.0
10857,2024-07-04,660,150,19,1605.57,denied,
10858,2025-07-17,557,174,39,3443.99,Paid,53.0
10859,2025-03-26,661,318,2,526.23,PD,21.0
10860,2024-06-24,505,601,30,1471.93,overdue,
10861,2024-06-09,504,312,455,4981.82,Paid,13.0
10862,2025-09-01,603,642,430,2737.81,Paid,9.0
10863,2025-02-20,564,367,21,1962.61,paid,30.0
10864,2024-11-24,525,249,470,3199.04,Denied,
10865,2024-08-29,612,108,2,1265.63,Paid,15.0
10866,2025-10-23,619,544,179,3056.16,Paid,36.0
10867,2025-10-30,578,512,20,1524.16,Paid,33.0
10868,2025-01-13,556,641,22,925.33,paid,51.0
10869,2024-10-31,681,498,29,529.18,PD,47.0
10870,2025-05-07,607,414,106,149.71,Pending,
10871,2024-06-08,609,572,23,779.29,Paid,33.0
10872,2025-06-02,561,270,468,5553.36,Overdue,
10873,2025-06-18,676,199,37,3048.01,Paid,34.0
10874,2024-10-29,640,158,4,1410.14,Paid,27.0
10875,2025-02-19,659,335,124,1112.03,Paid,4.0
10876,2024-09-16,559,523,2,817.36,PD,48.0
10877,2025-05-08,541,114,329,1014.58,denied,
10878,2024-06-04,604,553,3,595.49,Paid,49.0
10879,2024-07-03,513,212,403,1740.26,PD,34.0
10880,2025-07-23,541,505,294,872.06,PD,18.0
10881,2024-03-08,593,420,46,3083.11,Paid,50.0
10882,2024-02-21,553,339,28,1105.16,paid,19.0
10883,2024-03-10,621,193,165,1892.93,Denied,
10884,2024-10-19,585,395,10,211.94,paid,49.0
10885,2025-07-11,663,600,2,1167.37,Paid,8.0
10886,2025-01-07,551,241,309,3650.79,denied,
10887,2025-01-15,557,111,24,2347.72,PD,45.0
10888,2025-08-08,602,363,41,3118.68,paid,32.0
10889,2025-10-23,635,149,20,1629.59,paid,26.0
10890,2025-11-13,560,131,1,267.26,paid,38.0
10891,2024-01-30,620,284,97,1150.28,Overdue,
10892,2025-07-22,521,232,253,3733.64,overdue,
10893,2025-12-29,516,419,240,2436.71,denied,
10894,2025-07-17,579,612,33,1242.95,Paid,37.0
10895,2025-08-02,552,110,28,1220.56,Denied,
10896,2024-03-17,666,546,307,5285.02,paid,52.0
10897,2024-05-26,564,360,33,2835.76,paid,45.0
10898,2024-10-20,502,363,2,1201.37,Paid,8.0
10899,2024-01-09,547,310,247,607.91,Paid,53.0
10900,2024-07-14,615,123,37,1885.87,Paid,12.0
10900,2024-07-14,615,123,37,1885.87,Paid,12.0
10901,2025-11-05,679,534,267,3160.4,Paid,1.0
10902,2024-06-22,649,564,24,1605.26,Denied,
10903,2025-02-07,593,304,42,2574.36,Denied,
10904,2025-11-21,595,239,213,3446.37,Paid,10.0
10905,2025-03-03,605,181,22,1464.72,Paid,43.0
10906,2025-05-11,515,544,13,729.78,Paid,23.0
10907,2025-01-28,524,339,29,2531.12,Paid,41.0
10908,2024-07-20,681,105,37,721.41,Denied,
10909,2025-10-09,510,415,3,1010.8,Paid,1.0
10910,2025-07-02,663,151,2,1258.13,Paid,38.0
10911,2024-08-17,650,574,4,2340.8,PD,15.0
10912,2024-07-04,683,551,397,4455.16,denied,
10913,2025-01-23,545,634,130,368.48,paid,19.0
10914,2024-05-06,515,561,28,1456.13,Paid,36.0
10915,2025-09-09,652,412,99,579.51,Paid,51.0
10916,2024-09-14,520,356,299,2681.03, PAID ,49.0
10917,2025-07-16,617,559,49,1490.49,PD,40.0
10918,2025-05-23,587,612,2,846.35,paid,39.0
10919,2024-08-04,643,529,266,784.17,paid,48.0
10920,2024-12-14,629,313,19,1803.93, PAID ,22.0
10921,2025-03-27,562,287,46,1041.87,Paid,37.0
10922,2025-04-03,569,112,22,756.68,Paid,7.0
10923,2025-01-21,669,106,330,1341.82,Pending,
10924,2024-01-21,526,197,389,5640.76,Overdue,
10925,2024-02-04,581,643,49,4769.61, PAID ,36.0
10926,2024-05-12,635,142,49,3971.72,overdue,
10927,2025-09-27,669,614,266,973.43,Paid,24.0
10928,2024-01-16,653,610,88,1560.08,Overdue,
10929,2024-11-06,601,514,4,2086.63,paid,1.0
10930,2024-04-20,649,565,22,1449.48,PD,54.0
10931,2025-11-16,521,152,99,1438.66,paid,24.0
10932,2024-09-11,586,571,38,3750.4,Paid,11.0
10933,2024-07-13,680,480,466,592.58,Paid,45.0
10934,2024-03-03,540,221,16,1417.49,Paid,21.0
10935,2025-11-01,505,304,30,1505.11,denied,
10936,2024-05-19,557,524,37,3804.64,paid,44.0
10937,2025-07-07,670,603,456,1040.17,paid,46.0
10938,2024-04-18,681,327,15,263.46,overdue,
10939,2024-09-13,511,298,355,1792.89,Overdue,
10940,2024-06-14,566,277,125,431.83,denied,
10941,2025-09-09,612,467,2,1297.39,Paid,49.0
10942,2025-04-27,676,492,24,1795.62,PD,12.0
10943,2024-12-06,655,577,15,1146.47,overdue,
10944,2025-06-26,604,114,3,635.08,overdue,
10945,2024-06-13,681,133,39,689.71,paid,25.0
10946,2024-04-15,661,309,2,536.82,Paid,35.0
10947,2024-11-26,598,610,36,2179.57,Paid,47.0
10948,2025-02-07,582,414,295,1948.12, PAID ,56.0
10949,2024-04-16,524,455,35,3275.03,paid,20.0
10950,2024-05-05,677,397,35,1202.29,Paid,17.0
10951,2025-05-04,569,258,34,1188.77,Paid,25.0
10952,2024-11-28,507,380,66,160.54,overdue,
10953,2025-04-27,664,491,30,854.84,PD,30.0
10954,2025-09-24,622,531,20,1770.86,Paid,36.0
10955,2025-04-08,636,200,49,3461.36,Paid,36.0
10956,2025-12-20,536,530,21,1964.08,PD,17.0
10957,2024-12-08,635,554,29,2242.01,Paid,32.0
10958,2024-09-30,568,284,3,755.23,paid,48.0
10959,2025-04-20,640,177,3,1144.58,Paid,45.0
10960,2025-06-17,680,472,206,236.58,Paid,45.0
10961,2025-04-14,528,366,2,572.22,overdue,
10962,2025-04-19,598,238,42,2375.02, PAID ,1.0
10963,2025-02-28,512,619,478,7050.13,Paid,24.0
10964,2024-02-23,543,337,33,1986.64,paid,2.0
10965,2024-12-17,584,489,24,1593.33,Paid,17.0
10966,2025-10-30,673,322,386,712.41, PAID ,10.0
10967,2025-08-30,598,528,24,1400.19,Paid,3.0
10968,2025-04-12,646,330,12,599.67,Paid,49.0
