ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,PRODUCT,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
10213,4/30/2025,618,432,32,"$1,277.97",PAID,56,Diagnostics,$27.91,$46.18,$384.85,$893.12,30.11%
10214,10/5/2025,561,283,470,"$5,143.29",PENDING,,Patient Care,$8.25,$12.32,"$1,265.79","$3,877.50",24.61%
10215,11/18/2024,620,560,488,"$6,173.21",OVERDUE,,Patient Care,$7.60,$12.77,"$2,464.41","$3,708.80",39.92%
10216,3/22/2025,655,131,46,"$3,858.51",PAID,42,Lab Equipment,$56.85,$83.99,"$1,243.41","$2,615.10",32.23%
10217,3/30/2025,641,137,207,"$3,514.10",DENIED,,Patient Care,$11.59,$17.07,"$1,114.97","$2,399.13",31.73%
10218,1/22/2024,569,170,21,$703.87,PAID,39,Lab Equipment,$21.45,$35.87,$253.42,$450.45,36.00%
10219,4/29/2024,601,303,3,"$1,619.82",PAID,45,Surgical Supplies,$344.49,$577.36,$586.35,"$1,033.47",36.20%
10220,9/24/2024,586,225,27,"$3,038.03",DENIED,,Lab Equipment,$72.41,$112.59,"$1,082.96","$1,955.07",35.65%
10221,6/19/2024,542,593,48,"$3,420.40",PAID,54,Diagnostics,$52.54,$73.54,$898.48,"$2,521.92",26.27%
10222,4/25/2025,557,324,41,"$4,079.59",PAID,18,Diagnostics,$67.62,$103.27,"$1,307.17","$2,772.42",32.04%
10223,1/28/2024,622,125,11,$931.48,PAID,56,Lab Equipment,$69.28,$91.64,$169.40,$762.08,18.19%
10224,2/25/2024,552,291,29,"$1,385.00",PAID,26,Diagnostics,$34.38,$47.83,$387.98,$997.02,28.01%
10225,2/23/2025,570,527,126,"$1,499.41",DENIED,,Patient Care,$7.35,$12.25,$573.31,$926.10,38.24%
10226,10/25/2025,603,196,377,"$2,369.48",OVERDUE,,Personal Protective Equipment,$4.00,$6.73,$861.48,"$1,508.00",36.36%
10227,3/14/2025,589,634,165,$276.55,PAID,24,Patient Care,$1.28,$1.70,$65.35,$211.20,23.63%
10228,10/10/2024,502,167,1,$553.17,PAID,13,Surgical Supplies,$449.50,$603.68,$103.67,$449.50,18.74%
10229,7/20/2024,501,365,4,"$2,124.22",DENIED,,Surgical Supplies,$435.39,$623.59,$382.66,"$1,741.56",18.01%
10230,12/30/2025,681,374,18,$314.80,PAID,26,Lab Equipment,$15.27,$19.91,$39.94,$274.86,12.69%
10231,8/2/2024,512,191,435,"$6,109.11",OVERDUE,,Patient Care,$10.56,$15.24,"$1,515.51","$4,593.60",24.81%
10232,7/25/2025,528,451,1,$271.40,DENIED,,Surgical Supplies,$213.55,$311.65,$57.85,$213.55,21.32%
10233,5/28/2025,627,483,29,"$1,505.68",PAID,15,Diagnostics,$36.22,$59.80,$455.30,"$1,050.38",30.24%
10234,4/9/2025,630,403,407,"$5,907.18",PAID,35,Personal Protective Equipment,$10.04,$15.35,"$1,820.90","$4,086.28",30.83%
10235,12/5/2024,602,618,21,"$1,504.24",DENIED,,Diagnostics,$49.69,$76.50,$460.75,"$1,043.49",30.63%
10236,4/12/2024,568,175,1,$252.80,PAID,43,Surgical Supplies,$177.57,$274.30,$75.23,$177.57,29.76%
10237,7/8/2025,581,492,15,"$1,326.81",PAID,2,Diagnostics,$60.54,$99.47,$418.71,$908.10,31.56%
10238,6/12/2025,621,169,133,"$1,702.68",PENDING,,Personal Protective Equipment,$8.93,$13.11,$514.99,"$1,187.69",30.25%
10239,6/27/2025,673,129,81,$153.13,OVERDUE,,Personal Protective Equipment,$1.21,$2.03,$55.12,$98.01,36.00%
10240,7/23/2024,573,137,26,$561.48,PAID,8,Diagnostics,$15.18,$22.18,$166.80,$394.68,29.71%
10241,1/31/2025,661,547,3,$800.69,PAID,22,Surgical Supplies,$188.79,$272.99,$234.32,$566.37,29.26%
10242,9/28/2025,651,180,1,$574.29,PAID,55,Surgical Supplies,$371.71,$620.94,$202.58,$371.71,35.27%
10243,2/8/2025,625,134,5,"$1,229.90",PAID,31,Surgical Supplies,$169.64,$253.23,$381.70,$848.20,31.04%
10244,6/12/2024,529,415,2,"$1,032.17",PAID,52,Surgical Supplies,$339.66,$574.91,$352.85,$679.32,34.19%
10245,2/8/2025,625,373,3,$685.54,PAID,39,Surgical Supplies,$169.64,$253.23,$176.62,$508.92,25.76%
10246,10/3/2025,536,298,38,"$3,625.28",PAID,50,Diagnostics,$68.20,$98.92,"$1,033.68","$2,591.60",28.51%
10247,9/25/2024,671,179,365,$982.59,DENIED,,Personal Protective Equipment,$1.94,$2.71,$274.49,$708.10,27.94%
10248,7/9/2024,583,119,47,"$4,983.83",PAID,49,Diagnostics,$73.36,$110.17,"$1,535.91","$3,447.92",30.82%
10249,12/17/2024,545,491,447,"$1,301.44",PAID,49,Patient Care,$1.89,$3.20,$456.61,$844.83,35.08%
10250,7/27/2024,615,465,28,"$1,525.78",PAID,33,Diagnostics,$36.67,$55.26,$499.02,"$1,026.76",32.71%
10251,6/18/2024,658,211,1,$397.85,PAID,47,Surgical Supplies,$349.59,$454.72,$48.26,$349.59,12.13%
10252,12/24/2024,677,323,27,$990.71,PAID,4,Lab Equipment,$23.40,$38.03,$358.91,$631.80,36.23%
10253,12/22/2025,620,600,100,"$1,224.98",PENDING,,Patient Care,$7.60,$12.77,$464.98,$760.00,37.96%
10254,9/22/2025,669,636,261,$981.59,DENIED,,Patient Care,$2.75,$4.09,$263.84,$717.75,26.88%
10255,10/7/2025,528,641,2,$559.07,PAID,18,Surgical Supplies,$213.55,$311.65,$131.97,$427.10,23.61%
10256,12/9/2024,532,211,15,$803.21,PAID,57,Diagnostics,$34.94,$59.07,$279.11,$524.10,34.75%
10257,1/30/2025,550,104,3,"$1,067.45",PAID,1,Surgical Supplies,$262.73,$378.42,$279.26,$788.19,26.16%
10258,4/22/2024,670,624,405,$970.64,OVERDUE,,Patient Care,$1.79,$2.41,$245.69,$724.95,25.31%
10259,5/11/2025,537,227,33,"$2,032.25",OVERDUE,,Lab Equipment,$38.50,$62.18,$761.75,"$1,270.50",37.48%
10260,6/21/2025,636,449,16,"$1,129.56",PAID,45,Lab Equipment,$55.00,$79.32,$249.56,$880.00,22.09%
10261,5/22/2025,577,525,169,$772.53,PAID,29,Personal Protective Equipment,$3.07,$4.92,$253.70,$518.83,32.84%
10262,8/1/2025,522,231,17,$742.38,PAID,29,Lab Equipment,$32.15,$46.02,$195.83,$546.55,26.38%
10263,11/22/2024,678,601,33,"$1,953.92",PAID,17,Diagnostics,$47.78,$69.51,$377.18,"$1,576.74",19.30%
10264,3/26/2025,526,466,104,"$1,645.81",PAID,21,Patient Care,$10.83,$16.53,$519.49,"$1,126.32",31.56%
10265,11/21/2024,626,643,298,"$2,478.95",PAID,13,Personal Protective Equipment,$6.01,$8.89,$687.97,"$1,790.98",27.75%
10266,1/10/2024,582,298,234,"$1,448.42",DENIED,,Patient Care,$4.80,$6.61,$325.22,"$1,123.20",22.45%
10267,9/19/2024,598,495,12,$716.46,PAID,9,Diagnostics,$43.35,$61.73,$196.26,$520.20,27.39%
10268,9/16/2024,520,122,217,"$1,733.14",OVERDUE,,Patient Care,$6.08,$9.27,$413.78,"$1,319.36",23.87%
10269,5/22/2025,556,142,46,"$2,222.93",PAID,26,Lab Equipment,$35.37,$48.40,$595.91,"$1,627.02",26.81%
10270,3/3/2025,595,359,242,"$3,948.51",OVERDUE,,Personal Protective Equipment,$10.99,$16.89,"$1,288.93","$2,659.58",32.64%
10271,1/5/2024,562,137,45,"$1,088.40",PAID,25,Lab Equipment,$15.78,$25.18,$378.30,$710.10,34.76%
10272,10/5/2025,508,323,278,"$2,645.80",OVERDUE,,Patient Care,$6.17,$10.04,$930.54,"$1,715.26",35.17%
10273,5/8/2024,513,569,57,$227.63,PAID,14,Personal Protective Equipment,$2.80,$4.33,$68.03,$159.60,29.89%
10274,2/7/2025,590,255,42,"$3,103.35",PAID,23,Diagnostics,$57.87,$82.38,$672.81,"$2,430.54",21.68%
10275,8/10/2024,553,588,35,"$1,214.04",PAID,43,Diagnostics,$24.52,$40.57,$355.84,$858.20,29.31%
10276,8/6/2024,587,547,4,"$1,684.69",PAID,47,Surgical Supplies,$302.85,$474.19,$473.29,"$1,211.40",28.09%
10277,7/8/2025,628,262,234,$743.77,PAID,37,Patient Care,$2.32,$3.54,$200.89,$542.88,27.01%
10278,9/1/2025,573,606,25,$483.66,PAID,57,Diagnostics,$15.18,$22.18,$104.16,$379.50,21.54%
10279,7/3/2024,603,557,426,"$2,684.06",PAID,33,Personal Protective Equipment,$4.00,$6.73,$980.06,"$1,704.00",36.51%
10280,6/2/2025,562,367,28,$674.20,PAID,11,Lab Equipment,$15.78,$25.18,$232.36,$441.84,34.46%
10281,2/9/2024,578,246,49,"$3,861.96",PAID,40,Diagnostics,$59.33,$83.60,$954.79,"$2,907.17",24.72%
10282,11/20/2025,647,197,366,"$1,548.82",PAID,26,Personal Protective Equipment,$2.76,$4.61,$538.66,"$1,010.16",34.78%
10283,4/28/2024,670,109,465,$954.25,PAID,59,Patient Care,$1.79,$2.41,$121.90,$832.35,12.77%
10284,8/13/2025,508,279,178,"$1,568.69",PAID,30,Patient Care,$6.17,$10.04,$470.43,"$1,098.26",29.99%
10285,8/21/2024,639,352,18,$461.49,PAID,21,Lab Equipment,$20.92,$28.29,$84.93,$376.56,18.40%
10286,10/5/2025,526,582,153,"$2,339.70",OVERDUE,,Patient Care,$10.83,$16.53,$682.71,"$1,656.99",29.18%
10287,2/18/2024,521,234,436,"$6,327.04",OVERDUE,,Personal Protective Equipment,$11.14,$15.24,"$1,470.00","$4,857.04",23.23%
10288,4/9/2024,501,129,3,"$1,713.64",PAID,41,Surgical Supplies,$435.39,$623.59,$407.47,"$1,306.17",23.78%
10289,4/26/2024,617,325,31,$947.77,PAID,4,Diagnostics,$21.47,$33.10,$282.20,$665.57,29.78%
10290,6/23/2025,581,290,34,"$3,166.32",PAID,21,Diagnostics,$60.54,$99.47,"$1,107.96","$2,058.36",34.99%
10291,7/5/2025,518,404,111,"$1,025.73",DENIED,,Personal Protective Equipment,$7.00,$9.58,$248.73,$777.00,24.25%
10292,3/16/2024,522,220,27,"$1,096.92",PAID,56,Lab Equipment,$32.15,$46.02,$228.87,$868.05,20.86%
10293,5/17/2024,590,328,13,$947.95,DENIED,,Diagnostics,$57.87,$82.38,$195.64,$752.31,20.64%
10294,4/3/2025,670,602,165,$375.18,PAID,40,Patient Care,$1.79,$2.41,$79.83,$295.35,21.28%
10295,4/6/2024,534,637,38,"$2,575.17",DENIED,,Diagnostics,$52.34,$71.97,$586.25,"$1,988.92",22.77%
10296,7/20/2024,595,594,82,"$1,345.77",OVERDUE,,Personal Protective Equipment,$10.99,$16.89,$444.59,$901.18,33.04%
10297,2/23/2024,627,515,27,"$1,388.37",PAID,57,Diagnostics,$36.22,$59.80,$410.43,$977.94,29.56%
10298,2/13/2024,517,119,356,"$5,574.77",DENIED,,Personal Protective Equipment,$11.84,$16.82,"$1,359.73","$4,215.04",24.39%
10299,12/30/2024,571,166,290,$281.39,PAID,17,Patient Care,$0.76,$1.00,$60.99,$220.40,21.67%
10300,8/12/2024,640,335,2,$726.21,DENIED,,Surgical Supplies,$259.06,$407.45,$208.09,$518.12,28.65%
10300,8/12/2024,640,335,2,$726.21,DENIED,,Surgical Supplies,$259.06,$407.45,$208.09,$518.12,28.65%
10301,4/18/2025,639,474,32,$862.28,PAID,39,Lab Equipment,$20.92,$28.29,$192.84,$669.44,22.36%
10302,9/27/2024,674,513,21,"$1,937.00",OVERDUE,,Diagnostics,$69.49,$96.97,$477.71,"$1,459.29",24.66%
10303,6/19/2024,660,341,45,"$3,731.71",PAID,41,Diagnostics,$58.99,$97.26,"$1,077.16","$2,654.55",28.87%
10304,10/3/2025,646,580,22,"$1,143.95",DENIED,,Lab Equipment,$40.46,$53.64,$253.83,$890.12,22.19%
10305,6/1/2025,567,545,2,"$1,362.58",PAID,3,Surgical Supplies,$477.06,$738.28,$408.46,$954.12,29.98%
10306,11/29/2024,671,300,286,$700.65,PAID,5,Personal Protective Equipment,$1.94,$2.71,$145.81,$554.84,20.81%
10307,11/28/2025,674,196,39,"$3,529.50",PAID,33,Diagnostics,$69.49,$96.97,$819.39,"$2,710.11",23.22%
10308,6/27/2024,607,645,126,$186.19,OVERDUE,,Patient Care,$0.91,$1.48,$71.53,$114.66,38.42%
10309,4/27/2024,659,419,491,"$4,256.80",PENDING,,Patient Care,$6.09,$9.37,"$1,266.61","$2,990.19",29.75%
10310,6/15/2024,661,218,1,$271.43,DENIED,,Surgical Supplies,$188.79,$272.99,$82.64,$188.79,30.45%
10311,6/24/2025,652,121,79,$501.26,DENIED,,Personal Protective Equipment,$4.38,$6.44,$155.24,$346.02,30.97%
10312,4/1/2025,593,494,22,"$1,477.21",PAID,20,Diagnostics,$40.68,$67.40,$582.25,$894.96,39.42%
10313,5/30/2025,551,429,441,"$4,990.25",PAID,53,Patient Care,$7.86,$13.04,"$1,523.99","$3,466.26",30.54%
10314,3/2/2024,635,238,23,"$1,968.80",PAID,27,Lab Equipment,$53.43,$89.43,$739.91,"$1,228.89",37.58%
10315,5/23/2025,676,379,33,"$2,801.13",PAID,52,Lab Equipment,$65.31,$85.69,$645.90,"$2,155.23",23.06%
10316,8/24/2024,667,634,41,"$1,503.65",PAID,1,Diagnostics,$29.46,$42.26,$295.79,"$1,207.86",19.67%
10317,7/1/2024,535,611,25,"$1,564.43",PAID,15,Lab Equipment,$43.14,$67.52,$485.93,"$1,078.50",31.06%
10318,4/13/2024,513,110,478,"$1,868.87",OVERDUE,,Personal Protective Equipment,$2.80,$4.33,$530.47,"$1,338.40",28.38%
10319,10/19/2025,577,305,300,"$1,353.59",DENIED,,Personal Protective Equipment,$3.07,$4.92,$432.59,$921.00,31.96%
10320,12/22/2025,601,260,1,$534.85,PAID,1,Surgical Supplies,$344.49,$577.36,$190.36,$344.49,35.59%
10321,6/4/2024,515,450,35,"$2,030.84",PAID,24,Lab Equipment,$38.67,$58.06,$677.39,"$1,353.45",33.36%
10322,9/10/2024,646,322,33,"$1,707.32",PAID,1,Lab Equipment,$40.46,$53.64,$372.14,"$1,335.18",21.80%
10323,11/28/2024,633,639,466,"$1,681.43",OVERDUE,,Personal Protective Equipment,$2.59,$3.84,$474.49,"$1,206.94",28.22%
10324,1/15/2024,502,169,3,"$1,649.14",PAID,28,Surgical Supplies,$449.50,$603.68,$300.64,"$1,348.50",18.23%
10325,3/8/2025,535,132,32,"$1,973.91",PAID,52,Lab Equipment,$43.14,$67.52,$593.43,"$1,380.48",30.06%
10326,5/13/2024,588,346,45,"$1,936.67",PENDING,,Lab Equipment,$36.06,$48.69,$313.97,"$1,622.70",16.21%
10327,7/26/2025,555,509,4,"$2,304.18",PAID,19,Surgical Supplies,$370.96,$591.84,$820.34,"$1,483.84",35.60%
10328,12/24/2024,524,619,21,"$1,736.48",PAID,1,Lab Equipment,$69.73,$94.24,$272.15,"$1,464.33",15.67%
10329,3/28/2024,680,565,398,$472.10,DENIED,,Personal Protective Equipment,$0.92,$1.30,$105.94,$366.16,22.44%
10330,6/16/2024,532,318,47,"$2,687.75",PAID,40,Diagnostics,$34.94,$59.07,"$1,045.57","$1,642.18",38.90%
10331,12/8/2024,510,228,1,$294.49,PAID,44,Surgical Supplies,$255.30,$341.41,$39.19,$255.30,13.31%
10332,10/1/2024,575,497,2,"$1,027.02",PAID,3,Surgical Supplies,$327.14,$545.77,$372.74,$654.28,36.29%
10333,2/11/2025,528,460,1,$299.65,PAID,32,Surgical Supplies,$213.55,$311.65,$86.10,$213.55,28.73%
10334,2/3/2024,556,481,31,"$1,366.84",PAID,41,Lab Equipment,$35.37,$48.40,$270.37,"$1,096.47",19.78%
10335,12/24/2024,583,445,37,"$4,006.48",PAID,50,Diagnostics,$73.36,$110.17,"$1,292.16","$2,714.32",32.25%
10336,7/16/2024,636,388,47,"$3,651.41",PAID,6,Lab Equipment,$55.00,$79.32,"$1,066.41","$2,585.00",29.21%
10337,7/24/2024,547,511,298,$750.81,PAID,12,Personal Protective Equipment,$1.64,$2.59,$262.09,$488.72,34.91%
10338,8/10/2025,568,614,1,$250.25,PAID,11,Surgical Supplies,$177.57,$274.30,$72.68,$177.57,29.04%
10339,10/14/2025,588,586,43,"$1,894.87",PAID,21,Lab Equipment,$36.06,$48.69,$344.29,"$1,550.58",18.17%
10340,8/8/2025,609,548,47,"$1,789.69",PAID,19,Diagnostics,$24.36,$38.09,$644.77,"$1,144.92",36.03%
10341,5/24/2025,517,124,107,"$1,596.46",PAID,48,Personal Protective Equipment,$11.84,$16.82,$329.58,"$1,266.88",20.64%
10342,8/17/2025,597,447,12,$742.03,DENIED,,Lab Equipment,$37.61,$62.45,$290.71,$451.32,39.18%
10343,8/27/2024,569,272,14,$492.76,PAID,20,Lab Equipment,$21.45,$35.87,$192.46,$300.30,39.06%
10344,2/27/2025,526,566,190,"$2,972.97",PAID,36,Patient Care,$10.83,$16.53,$915.27,"$2,057.70",30.79%
10345,8/24/2025,677,152,44,"$1,484.41",PAID,41,Lab Equipment,$23.40,$38.03,$454.81,"$1,029.60",30.64%
10346,7/24/2025,640,395,1,$382.34,PAID,30,Surgical Supplies,$259.06,$407.45,$123.28,$259.06,32.24%
10347,2/11/2025,529,448,1,$550.55,PAID,21,Surgical Supplies,$339.66,$574.91,$210.89,$339.66,38.31%
10348,8/4/2024,501,236,1,$542.93,PAID,22,Surgical Supplies,$435.39,$623.59,$107.54,$435.39,19.81%
10349,7/24/2025,637,361,238,"$4,668.89",PAID,19,Personal Protective Equipment,$11.85,$19.79,"$1,848.59","$2,820.30",39.59%
10350,11/7/2025,627,285,45,"$2,349.25",OVERDUE,,Diagnostics,$36.22,$59.80,$719.35,"$1,629.90",30.62%
10351,4/4/2025,659,308,96,$798.09,PAID,54,Patient Care,$6.09,$9.37,$213.45,$584.64,26.75%
10352,1/10/2024,670,212,383,$824.59,PAID,44,Patient Care,$1.79,$2.41,$139.02,$685.57,16.86%
10353,8/11/2025,562,635,48,"$1,186.58",PAID,26,Lab Equipment,$15.78,$25.18,$429.14,$757.44,36.17%
10354,4/1/2024,648,317,2,"$1,308.73",PAID,2,Surgical Supplies,$451.55,$764.83,$405.63,$903.10,30.99%
10355,2/20/2025,644,431,16,"$1,734.42",PAID,21,Diagnostics,$66.68,$112.01,$667.54,"$1,066.88",38.49%
10356,11/10/2025,515,247,31,"$1,731.70",PAID,28,Lab Equipment,$38.67,$58.06,$532.93,"$1,198.77",30.77%
10357,8/4/2024,655,249,18,"$1,391.55",PAID,34,Lab Equipment,$56.85,$83.99,$368.25,"$1,023.30",26.46%
10358,1/11/2025,674,472,43,"$3,974.83",OVERDUE,,Diagnostics,$69.49,$96.97,$986.76,"$2,988.07",24.83%
10359,10/1/2025,651,151,1,$530.19,PAID,49,Surgical Supplies,$371.71,$620.94,$158.48,$371.71,29.89%
10360,7/27/2025,552,222,40,"$1,889.12",PAID,46,Diagnostics,$34.38,$47.83,$513.92,"$1,375.20",27.20%
10361,9/28/2024,653,325,98,"$1,812.21",DENIED,,Patient Care,$11.21,$18.90,$713.63,"$1,098.58",39.38%
10362,4/3/2024,647,178,372,"$1,650.34",PENDING,,Personal Protective Equipment,$2.76,$4.61,$623.62,"$1,026.72",37.79%
10363,11/28/2024,561,612,459,"$5,039.10",PAID,29,Patient Care,$8.25,$12.32,"$1,252.35","$3,786.75",24.85%
10364,11/9/2025,629,344,36,"$3,507.64",PAID,51,Lab Equipment,$66.15,$107.96,"$1,126.24","$2,381.40",32.11%
10365,11/17/2024,602,463,35,"$2,335.03",PAID,53,Diagnostics,$49.69,$76.50,$595.88,"$1,739.15",25.52%
10366,9/4/2025,507,473,60,$150.80,DENIED,,Patient Care,$1.66,$2.69,$51.20,$99.60,33.95%
10367,8/15/2025,546,353,112,"$1,380.14",PAID,57,Patient Care,$8.82,$14.24,$392.30,$987.84,28.42%
10368,9/13/2025,597,612,12,$660.35,PAID,41,Lab Equipment,$37.61,$62.45,$209.03,$451.32,31.65%
10369,4/27/2024,515,208,10,$547.24,PAID,53,Lab Equipment,$38.67,$58.06,$160.54,$386.70,29.34%
10370,6/6/2024,600,202,5,"$1,766.69",PAID,39,Surgical Supplies,$244.89,$366.51,$542.24,"$1,224.45",30.69%
10371,8/19/2024,639,192,48,"$1,200.12",PAID,30,Lab Equipment,$20.92,$28.29,$195.96,"$1,004.16",16.33%
10372,4/26/2025,504,113,485,"$5,286.02",PAID,49,Patient Care,$7.93,$12.53,"$1,439.97","$3,846.05",27.24%
10373,4/7/2024,607,183,297,$406.22,PAID,33,Patient Care,$0.91,$1.48,$135.95,$270.27,33.47%
10374,11/10/2024,646,136,45,"$2,186.14",PAID,41,Lab Equipment,$40.46,$53.64,$365.44,"$1,820.70",16.72%
10375,10/8/2024,515,578,16,$916.71,PAID,7,Lab Equipment,$38.67,$58.06,$297.99,$618.72,32.51%
10376,3/14/2024,575,364,3,"$1,520.48",PAID,39,Surgical Supplies,$327.14,$545.77,$539.06,$981.42,35.45%
10377,5/5/2024,520,521,86,$742.07,PAID,14,Patient Care,$6.08,$9.27,$219.19,$522.88,29.54%
10378,1/31/2024,608,184,304,"$1,201.13",DENIED,,Personal Protective Equipment,$3.28,$4.61,$204.01,$997.12,16.98%
10379,4/8/2025,515,105,36,"$1,798.76",PAID,13,Lab Equipment,$38.67,$58.06,$406.64,"$1,392.12",22.61%
10380,3/4/2025,510,137,2,$616.30,PAID,34,Surgical Supplies,$255.30,$341.41,$105.70,$510.60,17.15%
10381,1/3/2025,626,190,458,"$3,476.15",PAID,52,Personal Protective Equipment,$6.01,$8.89,$723.57,"$2,752.58",20.82%
10382,10/21/2024,643,357,104,$332.38,PAID,54,Personal Protective Equipment,$2.00,$3.26,$124.38,$208.00,37.42%
10383,7/17/2024,594,307,438,"$1,059.44",PAID,52,Personal Protective Equipment,$1.60,$2.50,$358.64,$700.80,33.85%
10384,1/30/2024,603,215,274,"$1,591.87",PAID,41,Personal Protective Equipment,$4.00,$6.73,$495.87,"$1,096.00",31.15%
10385,2/23/2025,634,627,17,$881.89,PAID,29,Diagnostics,$43.61,$60.86,$140.52,$741.37,15.93%
10386,6/27/2024,647,599,479,"$1,993.77",DENIED,,Personal Protective Equipment,$2.76,$4.61,$671.73,"$1,322.04",33.69%
10387,8/4/2024,545,450,311,$898.79,PAID,26,Patient Care,$1.89,$3.20,$311.00,$587.79,34.60%
10388,7/19/2025,609,555,41,"$1,543.86",PAID,33,Diagnostics,$24.36,$38.09,$545.10,$998.76,35.31%
10389,3/30/2025,504,632,199,"$2,208.80",OVERDUE,,Patient Care,$7.93,$12.53,$630.73,"$1,578.07",28.56%
10390,8/17/2025,614,206,38,"$3,656.45",PENDING,,Lab Equipment,$68.12,$99.27,"$1,067.89","$2,588.56",29.21%
10391,1/23/2024,513,142,86,$348.60,PAID,59,Personal Protective Equipment,$2.80,$4.33,$107.80,$240.80,30.92%
10392,10/26/2025,668,206,496,"$5,738.43",OVERDUE,,Patient Care,$8.52,$11.71,"$1,512.51","$4,225.92",26.36%
10393,8/12/2025,646,118,29,"$1,355.61",DENIED,,Lab Equipment,$40.46,$53.64,$182.27,"$1,173.34",13.45%
10394,8/24/2025,603,542,158,$954.75,DENIED,,Personal Protective Equipment,$4.00,$6.73,$322.75,$632.00,33.80%
10395,1/5/2024,572,634,64,$599.72,OVERDUE,,Personal Protective Equipment,$6.82,$10.21,$163.24,$436.48,27.22%
10396,4/26/2025,519,398,11,$520.26,PAID,45,Diagnostics,$36.56,$48.52,$118.10,$402.16,22.70%
10397,9/23/2025,542,287,38,"$2,637.05",PAID,59,Diagnostics,$52.54,$73.54,$640.53,"$1,996.52",24.29%
10398,5/9/2025,611,561,113,"$1,588.50",PAID,44,Personal Protective Equipment,$11.69,$15.87,$267.53,"$1,320.97",16.84%
10399,2/5/2025,626,217,155,"$1,188.28",PAID,5,Personal Protective Equipment,$6.01,$8.89,$256.73,$931.55,21.61%
10400,4/13/2024,628,347,330,"$1,040.58",PAID,7,Patient Care,$2.32,$3.54,$274.98,$765.60,26.43%
10400,4/13/2024,628,347,330,"$1,040.58",PAID,7,Patient Care,$2.32,$3.54,$274.98,$765.60,26.43%
10401,2/12/2025,608,212,90,$384.04,OVERDUE,,Personal Protective Equipment,$3.28,$4.61,$88.84,$295.20,23.13%
10402,3/10/2025,607,370,164,$219.26,DENIED,,Patient Care,$0.91,$1.48,$70.02,$149.24,31.93%
10403,9/17/2025,625,272,2,$481.41,PAID,48,Surgical Supplies,$169.64,$253.23,$142.13,$339.28,29.52%
10404,1/3/2024,659,491,306,"$2,485.57",PAID,49,Patient Care,$6.09,$9.37,$622.03,"$1,863.54",25.03%
10405,3/4/2025,565,580,21,"$2,055.10",PAID,1,Lab Equipment,$59.32,$99.14,$809.38,"$1,245.72",39.38%
10406,7/5/2024,596,418,367,"$1,053.88",PAID,55,Personal Protective Equipment,$1.95,$3.13,$338.23,$715.65,32.09%
10407,5/2/2024,642,386,1,$277.69,PAID,4,Surgical Supplies,$217.95,$322.83,$59.74,$217.95,21.51%
10408,7/23/2024,634,420,13,$730.15,PAID,21,Diagnostics,$43.61,$60.86,$163.22,$566.93,22.35%
10409,8/29/2024,590,231,16,"$1,292.78",PAID,43,Diagnostics,$57.87,$82.38,$366.86,$925.92,28.38%
10410,3/5/2024,526,509,209,"$3,192.74",PAID,51,Patient Care,$10.83,$16.53,$929.27,"$2,263.47",29.11%
10411,3/22/2025,645,110,3,$926.32,PAID,9,Surgical Supplies,$209.15,$329.51,$298.87,$627.45,32.26%
10412,9/27/2024,564,140,28,"$2,340.07",PAID,16,Lab Equipment,$58.84,$96.19,$692.55,"$1,647.52",29.60%
10413,10/6/2024,560,417,3,$784.60,PAID,6,Surgical Supplies,$165.10,$280.28,$289.30,$495.30,36.87%
10414,4/15/2024,570,545,356,"$4,054.67",PAID,19,Patient Care,$7.35,$12.25,"$1,438.07","$2,616.60",35.47%
10415,5/30/2025,519,530,29,"$1,216.25",PAID,18,Diagnostics,$36.56,$48.52,$156.01,"$1,060.24",12.83%
10416,7/22/2024,605,592,36,"$2,438.22",PAID,14,Diagnostics,$49.04,$72.37,$672.78,"$1,765.44",27.59%
10417,9/18/2024,513,365,154,$571.72,DENIED,,Personal Protective Equipment,$2.80,$4.33,$140.52,$431.20,24.58%
10418,12/27/2024,575,242,1,$503.24,PAID,47,Surgical Supplies,$327.14,$545.77,$176.10,$327.14,34.99%
10419,3/24/2025,642,566,3,$911.24,PAID,31,Surgical Supplies,$217.95,$322.83,$257.39,$653.85,28.25%
10420,5/14/2025,534,320,47,"$3,071.74",PAID,32,Diagnostics,$52.34,$71.97,$611.76,"$2,459.98",19.92%
10421,9/15/2024,545,603,55,$164.49,DENIED,,Patient Care,$1.89,$3.20,$60.54,$103.95,36.80%
10422,3/5/2024,619,280,267,"$4,833.27",PAID,20,Patient Care,$11.72,$19.21,"$1,704.03","$3,129.24",35.26%
10423,3/22/2025,612,411,1,$557.73,OVERDUE,,Surgical Supplies,$473.40,$649.01,$84.33,$473.40,15.12%
10424,5/15/2024,502,233,2,"$1,117.71",DENIED,,Surgical Supplies,$449.50,$603.68,$218.71,$899.00,19.57%
10425,12/30/2024,520,588,122,"$1,026.24",PAID,12,Patient Care,$6.08,$9.27,$284.48,$741.76,27.72%
10426,11/30/2025,607,290,117,$151.51,OVERDUE,,Patient Care,$0.91,$1.48,$45.04,$106.47,29.73%
10427,3/27/2024,679,562,431,"$5,283.97",PAID,11,Personal Protective Equipment,$8.77,$12.53,"$1,504.10","$3,779.87",28.47%
