ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
10297,2/23/2024,627,515,27,1388.37,PAID,57,,36.22,59.8,410.43,,29.56%
10298,2/13/2024,517,119,356,5574.77,DENIED,,,11.84,16.82,1359.73,,24.39%
10299,12/30/2024,571,166,290,281.39,PAID,17,,0.76,1,60.99,,21.67%
10300,8/12/2024,640,335,2,726.21,DENIED,,,259.06,407.45,208.09,,28.65%
10300,8/12/2024,640,335,2,726.21,DENIED,,,259.06,407.45,208.09,,28.65%
10301,4/18/2025,639,474,32,862.28,PAID,39,,20.92,28.29,192.84,,22.36%
10302,9/27/2024,674,513,21,1937,OVERDUE,,,69.49,96.97,477.71,,24.66%
10303,6/19/2024,660,341,45,3731.71,PAID,41,,58.99,97.26,1077.16,,28.87%
10304,10/3/2025,646,580,22,1143.95,DENIED,,,40.46,53.64,253.83,,22.19%
10305,6/1/2025,567,545,2,1362.58,PAID,3,,477.06,738.28,408.46,,29.98%
10306,11/29/2024,671,300,286,700.65,PAID,5,,1.94,2.71,145.81,,20.81%
10307,11/28/2025,674,196,39,3529.5,PAID,33,,69.49,96.97,819.39,,23.22%
10308,6/27/2024,607,645,126,186.19,OVERDUE,,,0.91,1.48,71.53,,38.42%
10309,4/27/2024,659,419,491,4256.8,PENDING,,,6.09,9.37,1266.61,,29.75%
10310,6/15/2024,661,218,1,271.43,DENIED,,,188.79,272.99,82.64,,30.45%
10311,6/24/2025,652,121,79,501.26,DENIED,,,4.38,6.44,155.24,,30.97%
10312,4/1/2025,593,494,22,1477.21,PAID,20,,40.68,67.4,582.25,,39.42%
10313,5/30/2025,551,429,441,4990.25,PAID,53,,7.86,13.04,1523.99,,30.54%
10314,3/2/2024,635,238,23,1968.8,PAID,27,,53.43,89.43,739.91,,37.58%
10315,5/23/2025,676,379,33,2801.13,PAID,52,,65.31,85.69,645.9,,23.06%
10316,8/24/2024,667,634,41,1503.65,PAID,1,,29.46,42.26,295.79,,19.67%
10317,7/1/2024,535,611,25,1564.43,PAID,15,,43.14,67.52,485.93,,31.06%
10318,4/13/2024,513,110,478,1868.87,OVERDUE,,,2.8,4.33,530.47,,28.38%
10319,10/19/2025,577,305,300,1353.59,DENIED,,,3.07,4.92,432.59,,31.96%
10320,12/22/2025,601,260,1,534.85,PAID,1,,344.49,577.36,190.36,,35.59%
10321,6/4/2024,515,450,35,2030.84,PAID,24,,38.67,58.06,677.39,,33.36%
10322,9/10/2024,646,322,33,1707.32,PAID,1,,40.46,53.64,372.14,,21.80%
10323,11/28/2024,633,639,466,1681.43,OVERDUE,,,2.59,3.84,474.49,,28.22%
10324,1/15/2024,502,169,3,1649.14,PAID,28,,449.5,603.68,300.64,,18.23%
10325,3/8/2025,535,132,32,1973.91,PAID,52,,43.14,67.52,593.43,,30.06%
10326,5/13/2024,588,346,45,1936.67,PENDING,,,36.06,48.69,313.97,,16.21%
10327,7/26/2025,555,509,4,2304.18,PAID,19,,370.96,591.84,820.34,,35.60%
10328,12/24/2024,524,619,21,1736.48,PAID,1,,69.73,94.24,272.15,,15.67%
10329,3/28/2024,680,565,398,472.1,DENIED,,,0.92,1.3,105.94,,22.44%
10330,6/16/2024,532,318,47,2687.75,PAID,40,,34.94,59.07,1045.57,,38.90%
10331,12/8/2024,510,228,1,294.49,PAID,44,,255.3,341.41,39.19,,13.31%
10332,10/1/2024,575,497,2,1027.02,PAID,3,,327.14,545.77,372.74,,36.29%
10333,2/11/2025,528,460,1,299.65,PAID,32,,213.55,311.65,86.1,,28.73%
10334,2/3/2024,556,481,31,1366.84,PAID,41,,35.37,48.4,270.37,,19.78%
10335,12/24/2024,583,445,37,4006.48,PAID,50,,73.36,110.17,1292.16,,32.25%
10336,7/16/2024,636,388,47,3651.41,PAID,6,,55,79.32,1066.41,,29.21%
10337,7/24/2024,547,511,298,750.81,PAID,12,,1.64,2.59,262.09,,34.91%
10338,8/10/2025,568,614,1,250.25,PAID,11,,177.57,274.3,72.68,,29.04%
10339,10/14/2025,588,586,43,1894.87,PAID,21,,36.06,48.69,344.29,,18.17%
10340,8/8/2025,609,548,47,1789.69,PAID,19,,24.36,38.09,644.77,,36.03%
10341,5/24/2025,517,124,107,1596.46,PAID,48,,11.84,16.82,329.58,,20.64%
10342,8/17/2025,597,447,12,742.03,DENIED,,,37.61,62.45,290.71,,39.18%
10343,8/27/2024,569,272,14,492.76,PAID,20,,21.45,35.87,192.46,,39.06%
10344,2/27/2025,526,566,190,2972.97,PAID,36,,10.83,16.53,915.27,,30.79%
10345,8/24/2025,677,152,44,1484.41,PAID,41,,23.4,38.03,454.81,,30.64%
10346,7/24/2025,640,395,1,382.34,PAID,30,,259.06,407.45,123.28,,32.24%
10347,2/11/2025,529,448,1,550.55,PAID,21,,339.66,574.91,210.89,,38.31%
10348,8/4/2024,501,236,1,542.93,PAID,22,,435.39,623.59,107.54,,19.81%
10349,7/24/2025,637,361,238,4668.89,PAID,19,,11.85,19.79,1848.59,,39.59%
10350,11/7/2025,627,285,45,2349.25,OVERDUE,,,36.22,59.8,719.35,,30.62%
10351,4/4/2025,659,308,96,798.09,PAID,54,,6.09,9.37,213.45,,26.75%
10352,1/10/2024,670,212,383,824.59,PAID,44,,1.79,2.41,139.02,,16.86%
10353,8/11/2025,562,635,48,1186.58,PAID,26,,15.78,25.18,429.14,,36.17%
10354,4/1/2024,648,317,2,1308.73,PAID,2,,451.55,764.83,405.63,,30.99%
10355,2/20/2025,644,431,16,1734.42,PAID,21,,66.68,112.01,667.54,,38.49%
10356,11/10/2025,515,247,31,1731.7,PAID,28,,38.67,58.06,532.93,,30.77%
10357,8/4/2024,655,249,18,1391.55,PAID,34,,56.85,83.99,368.25,,26.46%
10358,1/11/2025,674,472,43,3974.83,OVERDUE,,,69.49,96.97,986.76,,24.83%
10359,10/1/2025,651,151,1,530.19,PAID,49,,371.71,620.94,158.48,,29.89%
10360,7/27/2025,552,222,40,1889.12,PAID,46,,34.38,47.83,513.92,,27.20%
10361,9/28/2024,653,325,98,1812.21,DENIED,,,11.21,18.9,713.63,,39.38%
10362,4/3/2024,647,178,372,1650.34,PENDING,,,2.76,4.61,623.62,,37.79%
10363,11/28/2024,561,612,459,5039.1,PAID,29,,8.25,12.32,1252.35,,24.85%
10364,11/9/2025,629,344,36,3507.64,PAID,51,,66.15,107.96,1126.24,,32.11%
10365,11/17/2024,602,463,35,2335.03,PAID,53,,49.69,76.5,595.88,,25.52%
10366,9/4/2025,507,473,60,150.8,DENIED,,,1.66,2.69,51.2,,33.95%
10367,8/15/2025,546,353,112,1380.14,PAID,57,,8.82,14.24,392.3,,28.42%
10368,9/13/2025,597,612,12,660.35,PAID,41,,37.61,62.45,209.03,,31.65%
10369,4/27/2024,515,208,10,547.24,PAID,53,,38.67,58.06,160.54,,29.34%
10370,6/6/2024,600,202,5,1766.69,PAID,39,,244.89,366.51,542.24,,30.69%
10371,8/19/2024,639,192,48,1200.12,PAID,30,,20.92,28.29,195.96,,16.33%
10372,4/26/2025,504,113,485,5286.02,PAID,49,,7.93,12.53,1439.97,,27.24%
10373,4/7/2024,607,183,297,406.22,PAID,33,,0.91,1.48,135.95,,33.47%
10374,11/10/2024,646,136,45,2186.14,PAID,41,,40.46,53.64,365.44,,16.72%
10375,10/8/2024,515,578,16,916.71,PAID,7,,38.67,58.06,297.99,,32.51%
10376,3/14/2024,575,364,3,1520.48,PAID,39,,327.14,545.77,539.06,,35.45%
10377,5/5/2024,520,521,86,742.07,PAID,14,,6.08,9.27,219.19,,29.54%
10378,1/31/2024,608,184,304,1201.13,DENIED,,,3.28,4.61,204.01,,16.98%
10379,4/8/2025,515,105,36,1798.76,PAID,13,,38.67,58.06,406.64,,22.61%
10380,3/4/2025,510,137,2,616.3,PAID,34,,255.3,341.41,105.7,,17.15%
10381,1/3/2025,626,190,458,3476.15,PAID,52,,6.01,8.89,723.57,,20.82%
10382,10/21/2024,643,357,104,332.38,PAID,54,,2,3.26,124.38,,37.42%
10383,7/17/2024,594,307,438,1059.44,PAID,52,,1.6,2.5,358.64,,33.85%
10384,1/30/2024,603,215,274,1591.87,PAID,41,,4,6.73,495.87,,31.15%
10385,2/23/2025,634,627,17,881.89,PAID,29,,43.61,60.86,140.52,,15.93%
10386,6/27/2024,647,599,479,1993.77,DENIED,,,2.76,4.61,671.73,,33.69%
10387,8/4/2024,545,450,311,898.79,PAID,26,,1.89,3.2,311,,34.60%
10388,7/19/2025,609,555,41,1543.86,PAID,33,,24.36,38.09,545.1,,35.31%
10389,3/30/2025,504,632,199,2208.8,OVERDUE,,,7.93,12.53,630.73,,28.56%
10390,8/17/2025,614,206,38,3656.45,PENDING,,,68.12,99.27,1067.89,,29.21%
10391,1/23/2024,513,142,86,348.6,PAID,59,,2.8,4.33,107.8,,30.92%
10392,10/26/2025,668,206,496,5738.43,OVERDUE,,,8.52,11.71,1512.51,,26.36%
10393,8/12/2025,646,118,29,1355.61,DENIED,,,40.46,53.64,182.27,,13.45%
10394,8/24/2025,603,542,158,954.75,DENIED,,,4,6.73,322.75,,33.80%
10395,1/5/2024,572,634,64,599.72,OVERDUE,,,6.82,10.21,163.24,,27.22%
10396,4/26/2025,519,398,11,520.26,PAID,45,,36.56,48.52,118.1,,22.70%
10397,9/23/2025,542,287,38,2637.05,PAID,59,,52.54,73.54,640.53,,24.29%
10398,5/9/2025,611,561,113,1588.5,PAID,44,,11.69,15.87,267.53,,16.84%
10399,2/5/2025,626,217,155,1188.28,PAID,5,,6.01,8.89,256.73,,21.61%
10400,4/13/2024,628,347,330,1040.58,PAID,7,,2.32,3.54,274.98,,26.43%
10400,4/13/2024,628,347,330,1040.58,PAID,7,,2.32,3.54,274.98,,26.43%
10401,2/12/2025,608,212,90,384.04,OVERDUE,,,3.28,4.61,88.84,,23.13%
10402,3/10/2025,607,370,164,219.26,DENIED,,,0.91,1.48,70.02,,31.93%
10403,9/17/2025,625,272,2,481.41,PAID,48,,169.64,253.23,142.13,,29.52%
10404,1/3/2024,659,491,306,2485.57,PAID,49,,6.09,9.37,622.03,,25.03%
10405,3/4/2025,565,580,21,2055.1,PAID,1,,59.32,99.14,809.38,,39.38%
10406,7/5/2024,596,418,367,1053.88,PAID,55,,1.95,3.13,338.23,,32.09%
10407,5/2/2024,642,386,1,277.69,PAID,4,,217.95,322.83,59.74,,21.51%
10408,7/23/2024,634,420,13,730.15,PAID,21,,43.61,60.86,163.22,,22.35%
10409,8/29/2024,590,231,16,1292.78,PAID,43,,57.87,82.38,366.86,,28.38%
10410,3/5/2024,526,509,209,3192.74,PAID,51,,10.83,16.53,929.27,,29.11%
10411,3/22/2025,645,110,3,926.32,PAID,9,,209.15,329.51,298.87,,32.26%
10412,9/27/2024,564,140,28,2340.07,PAID,16,,58.84,96.19,692.55,,29.60%
10413,10/6/2024,560,417,3,784.6,PAID,6,,165.1,280.28,289.3,,36.87%
10414,4/15/2024,570,545,356,4054.67,PAID,19,,7.35,12.25,1438.07,,35.47%
10415,5/30/2025,519,530,29,1216.25,PAID,18,,36.56,48.52,156.01,,12.83%
10416,7/22/2024,605,592,36,2438.22,PAID,14,,49.04,72.37,672.78,,27.59%
10417,9/18/2024,513,365,154,571.72,DENIED,,,2.8,4.33,140.52,,24.58%
10418,12/27/2024,575,242,1,503.24,PAID,47,,327.14,545.77,176.1,,34.99%
10419,3/24/2025,642,566,3,911.24,PAID,31,,217.95,322.83,257.39,,28.25%
10420,5/14/2025,534,320,47,3071.74,PAID,32,,52.34,71.97,611.76,,19.92%
10421,9/15/2024,545,603,55,164.49,DENIED,,,1.89,3.2,60.54,,36.80%
10422,3/5/2024,619,280,267,4833.27,PAID,20,,11.72,19.21,1704.03,,35.26%
10423,3/22/2025,612,411,1,557.73,OVERDUE,,,473.4,649.01,84.33,,15.12%
10424,5/15/2024,502,233,2,1117.71,DENIED,,,449.5,603.68,218.71,,19.57%
10425,12/30/2024,520,588,122,1026.24,PAID,12,,6.08,9.27,284.48,,27.72%
10426,11/30/2025,607,290,117,151.51,OVERDUE,,,0.91,1.48,45.04,,29.73%
10427,3/27/2024,679,562,431,5283.97,PAID,11,,8.77,12.53,1504.1,,28.47%
10428,9/11/2025,660,243,31,3002.79,DENIED,,,58.99,97.26,1174.1,,39.10%
10429,10/13/2024,591,632,39,1852.78,PAID,24,,39.95,55.5,294.73,,15.91%
10430,9/2/2024,527,348,146,584.01,DENIED,,,2.47,4.08,223.39,,38.25%
10431,9/25/2025,572,419,488,4414.29,OVERDUE,,,6.82,10.21,1086.13,,24.60%
10432,6/15/2025,546,187,305,3937.23,PAID,6,,8.82,14.24,1247.13,,31.68%
10433,10/26/2025,553,295,12,436.44,PAID,47,,24.52,40.57,142.2,,32.58%
10434,11/19/2024,521,128,90,1302.93,PAID,30,,11.14,15.24,300.33,,23.05%
10435,5/12/2024,671,269,86,225.62,PAID,30,,1.94,2.71,58.78,,26.05%
10436,6/27/2024,543,116,45,2923.87,PAID,18,,43.16,68.18,981.67,,33.57%
10437,9/14/2025,660,205,46,4127.7,PAID,7,,58.99,97.26,1414.16,,34.26%
10438,3/4/2024,594,212,76,162.64,OVERDUE,,,1.6,2.5,41.04,,25.23%
10439,6/21/2024,580,205,2,407.69,PAID,25,,137.4,226.8,132.89,,32.60%
10440,12/11/2025,543,359,27,1612.57,PAID,53,,43.16,68.18,447.25,,27.74%
10441,11/12/2025,669,173,393,1527.04,PAID,6,,2.75,4.09,446.29,,29.23%
10442,2/19/2025,505,466,17,862.47,DENIED,,,38.3,52.36,211.37,,24.51%
10443,12/11/2024,601,262,2,1000.7,PAID,37,,344.49,577.36,311.72,,31.15%
10444,7/5/2024,537,250,22,1230.47,PAID,25,,38.5,62.18,383.47,,31.16%
10445,4/28/2024,666,331,384,6438.54,PAID,6,,11.96,19.07,1845.9,,28.67%
10446,12/21/2025,557,532,48,4765.5,PAID,24,,67.62,103.27,1519.74,,31.89%
10447,9/13/2024,537,221,21,1151.28,PAID,28,,38.5,62.18,342.78,,29.77%
10448,3/13/2025,573,538,22,420.45,DENIED,,,15.18,22.18,86.49,,20.57%
10449,12/21/2024,527,237,60,228.73,OVERDUE,,,2.47,4.08,80.53,,35.21%
10450,12/21/2025,645,391,2,654.73,PAID,22,,209.15,329.51,236.43,,36.11%
10451,5/18/2025,660,136,22,1978.96,PAID,45,,58.99,97.26,681.18,,34.42%
10452,1/26/2025,528,432,2,606.26,PAID,1,,213.55,311.65,179.16,,29.55%
10453,3/29/2024,553,501,12,480.52,PAID,16,,24.52,40.57,186.28,,38.77%
10454,9/24/2024,536,362,12,1169.95,PAID,21,,68.2,98.92,351.55,,30.05%
10455,11/30/2024,545,270,79,235.9,DENIED,,,1.89,3.2,86.59,,36.71%
10456,12/12/2025,646,261,49,2616.69,PAID,58,,40.46,53.64,634.15,,24.23%
10457,10/14/2025,549,521,66,604.14,PAID,6,,7.36,10.61,118.38,,19.59%
10458,4/11/2025,578,468,44,3383.62,PAID,36,,59.33,83.6,773.1,,22.85%
10459,10/21/2024,637,309,474,8812.12,PAID,46,,11.85,19.79,3195.22,,36.26%
10460,5/24/2024,548,252,43,928.05,PAID,43,,16.06,24.69,237.47,,25.59%
10461,6/17/2025,564,141,17,1574.42,PAID,26,,58.84,96.19,574.14,,36.47%
10462,9/6/2025,609,293,17,597.33,PAID,7,,24.36,38.09,183.21,,30.67%
10463,12/30/2025,566,584,498,1866.89,OVERDUE,,,2.72,3.75,512.33,,27.44%
10464,2/14/2024,508,300,111,1057.27,PAID,9,,6.17,10.04,372.4,,35.22%
10465,10/28/2024,514,285,2,735.06,PAID,51,,280.75,378.21,173.56,,23.61%
10466,12/8/2025,541,151,408,1310.44,PAID,22,,2.06,3.39,469.96,,35.86%
10467,9/27/2024,509,547,52,112.8,PAID,1,,1.66,2.22,26.48,,23.48%
10468,12/1/2024,598,451,19,1155.45,PAID,2,,43.35,61.73,331.8,,28.72%
10469,3/9/2025,666,142,288,5467.52,PAID,22,,11.96,19.07,2023.04,,37.00%
10470,3/3/2025,583,221,36,3817.26,PAID,40,,73.36,110.17,1176.3,,30.82%
10471,9/24/2024,639,120,17,425.19,PAID,58,,20.92,28.29,69.55,,16.36%
10472,10/27/2025,616,598,181,380.29,PAID,56,,1.42,2.33,123.27,,32.41%
10473,1/9/2024,559,622,4,1624.61,PAID,56,,313.19,413.43,371.85,,22.89%
10474,9/6/2024,661,562,2,543.91,PAID,48,,188.79,272.99,166.33,,30.58%
10475,12/13/2024,666,233,472,7681.45,DENIED,,,11.96,19.07,2036.33,,26.51%
10476,8/5/2025,640,241,1,359.15,PAID,24,,259.06,407.45,100.09,,27.87%
10477,6/23/2024,607,378,133,193.78,DENIED,,,0.91,1.48,72.75,,37.54%
10478,2/7/2025,673,578,405,799.53,OVERDUE,,,1.21,2.03,309.48,,38.71%
10479,5/14/2024,616,411,73,155.41,OVERDUE,,,1.42,2.33,51.75,,33.30%
10480,2/4/2025,642,230,2,612.79,OVERDUE,,,217.95,322.83,176.89,,28.87%
10481,10/8/2024,646,413,13,665.43,PAID,20,,40.46,53.64,139.45,,20.96%
10482,1/16/2025,588,378,31,1376.42,PAID,10,,36.06,48.69,258.56,,18.78%
10483,8/26/2024,681,612,45,878.83,PAID,53,,15.27,19.91,191.68,,21.81%
10484,7/31/2024,524,402,49,4143.95,PAID,46,,69.73,94.24,727.18,,17.55%
10485,10/29/2025,582,350,86,512.16,OVERDUE,,,4.8,6.61,99.36,,19.40%
10486,2/14/2025,545,524,402,1224.5,DENIED,,,1.89,3.2,464.72,,37.95%
10487,9/21/2025,657,297,3,1450.59,DENIED,,,356.31,509.76,381.66,,26.31%
10488,5/28/2024,524,378,15,1398.8,PAID,55,,69.73,94.24,352.85,,25.23%
10489,11/16/2025,634,275,21,1130.63,PAID,3,,43.61,60.86,214.82,,19.00%
10490,8/8/2024,682,442,38,2993.4,PAID,44,,56.96,89.66,828.92,,27.69%
10491,3/3/2024,614,267,41,3850.94,PAID,3,,68.12,99.27,1058.02,,27.47%
10492,1/17/2024,527,588,127,469.78,DENIED,,,2.47,4.08,156.09,,33.23%
10493,11/7/2024,586,374,24,2425.61,PAID,12,,72.41,112.59,687.77,,28.35%
10494,7/31/2025,656,644,44,1018.85,PAID,57,,18.13,27.23,221.13,,21.70%
10495,5/4/2024,642,353,2,582.62,PAID,21,,217.95,322.83,146.72,,25.18%
10496,7/2/2024,642,208,1,290.05,PAID,32,,217.95,322.83,72.1,,24.86%
10497,11/14/2025,635,637,47,4107.86,OVERDUE,,,53.43,89.43,1596.65,,38.87%
10498,4/8/2024,543,395,15,942.36,PAID,55,,43.16,68.18,294.96,,31.30%
10499,1/6/2024,628,262,499,1590.97,PAID,54,,2.32,3.54,433.29,,27.23%
10500,12/6/2025,579,259,40,1662.79,PAID,37,,32.66,44.06,356.39,,21.43%
10500,12/6/2025,579,259,40,1662.79,PAID,37,,32.66,44.06,356.39,,21.43%
10501,5/15/2025,507,483,377,969.05,OVERDUE,,,1.66,2.69,343.23,,35.42%
10502,8/12/2024,572,198,158,1444.34,PAID,9,,6.82,10.21,366.78,,25.39%
10503,10/9/2024,657,588,2,972.2,PAID,32,,356.31,509.76,259.58,,26.70%
10504,10/27/2024,591,217,13,706.36,PAID,53,,39.95,55.5,187.01,,26.48%
10505,12/27/2024,549,136,329,3464.56,PAID,59,,7.36,10.61,1043.12,,30.11%
10506,7/14/2025,503,123,37,3155.89,PAID,23,,71.8,94.91,499.29,,15.82%
10507,8/20/2024,636,291,23,1685.95,PAID,6,,55,79.32,420.95,,24.97%
10508,8/21/2025,519,437,18,764.16,PAID,54,,36.56,48.52,106.08,,13.88%
10509,1/8/2024,502,424,1,552.92,PAID,8,,449.5,603.68,103.42,,18.70%
10510,4/17/2024,650,497,3,1768.67,PAID,12,,447.19,629.64,427.1,,24.15%
10511,8/27/2024,552,506,30,1302.06,PAID,54,,34.38,47.83,270.66,,20.79%
10512,4/30/2024,522,549,23,930.96,PAID,51,,32.15,46.02,191.51,,20.57%
10513,12/7/2024,677,220,19,654.65,PAID,15,,23.4,38.03,210.05,,32.09%
10514,7/11/2024,628,158,387,1246.09,DENIED,,,2.32,3.54,348.25,,27.95%
10515,3/22/2024,650,397,2,1228.09,DENIED,,,447.19,629.64,333.71,,27.17%
10516,5/29/2025,621,413,270,3458.69,DENIED,,,8.93,13.11,1047.59,,30.29%
10517,10/6/2025,626,146,120,1007.25,OVERDUE,,,6.01,8.89,286.05,,28.40%
10518,2/15/2025,520,623,334,2642.47,OVERDUE,,,6.08,9.27,611.75,,23.15%
10519,1/1/2025,672,552,137,972.57,PENDING,,,5.41,8.23,231.4,,23.79%
10520,3/4/2024,541,373,386,1145.88,PENDING,,,2.06,3.39,350.72,,30.61%
10521,12/18/2025,511,192,476,2459.35,PAID,8,,3.3,5.24,888.55,,36.13%
10522,8/24/2025,523,143,459,1822.01,OVERDUE,,,3.19,4.47,357.8,,19.64%
10523,3/7/2024,646,101,34,1622.21,PAID,55,,40.46,53.64,246.57,,15.20%
10524,2/1/2024,650,548,3,1875.55,PAID,27,,447.19,629.64,533.98,,28.47%
10525,3/12/2025,627,150,47,2501.93,PAID,58,,36.22,59.8,799.59,,31.96%
10526,9/12/2024,621,312,88,1075.39,PAID,4,,8.93,13.11,289.55,,26.93%
10527,12/5/2025,594,275,92,204.28,PAID,37,,1.6,2.5,57.08,,27.94%
10528,9/4/2025,521,571,300,4171.3,OVERDUE,,,11.14,15.24,829.3,,19.88%
10529,11/18/2024,666,640,389,7092.51,PENDING,,,11.96,19.07,2440.07,,34.40%
10530,1/10/2025,632,283,1,391.16,PAID,15,,304.64,433.54,86.52,,22.12%
10531,11/22/2025,641,156,55,807.83,PAID,13,,11.59,17.07,170.38,,21.09%
10532,7/31/2024,559,422,2,798.49,PAID,12,,313.19,413.43,172.11,,21.55%
10533,5/27/2024,563,574,178,2234.95,PAID,57,,9.06,14.2,622.27,,27.84%
10534,8/16/2024,661,398,2,499.87,PAID,29,,188.79,272.99,122.29,,24.46%
10535,2/6/2024,533,139,22,394.28,OVERDUE,,,15.12,19.78,61.64,,15.63%
10536,11/9/2024,656,284,43,1003.7,DENIED,,,18.13,27.23,224.11,,22.33%
10537,6/11/2024,622,575,47,4304.02,PAID,41,,69.28,91.64,1047.86,,24.35%
10538,7/9/2024,643,308,347,1060.46,OVERDUE,,,2,3.26,366.46,,34.56%
10539,9/21/2025,566,464,321,1062.73,PAID,41,,2.72,3.75,189.61,,17.84%
10540,9/6/2025,535,401,22,1382.81,PAID,53,,43.14,67.52,433.73,,31.37%
10541,6/3/2024,511,309,147,723.26,PAID,14,,3.3,5.24,238.16,,32.93%
10542,3/29/2025,513,529,155,592.15,PENDING,,,2.8,4.33,158.15,,26.71%
10543,8/23/2024,530,586,1,563.84,PAID,38,,355.07,578.4,208.77,,37.03%
10544,6/20/2024,602,453,25,1708.21,PAID,20,,49.69,76.5,465.96,,27.28%
10545,7/26/2024,538,144,12,1184.49,PAID,56,,70.97,102.23,332.85,,28.10%
10546,2/29/2024,620,448,371,4243.06,OVERDUE,,,7.6,12.77,1423.46,,33.55%
10547,1/15/2025,564,342,22,2046.76,PAID,28,,58.84,96.19,752.28,,36.75%
10548,5/26/2024,511,182,211,1052.08,OVERDUE,,,3.3,5.24,355.78,,33.82%
10549,6/17/2025,588,288,10,486.24,PAID,45,,36.06,48.69,125.64,,25.84%
10550,10/30/2025,679,311,318,3663.07,PAID,19,,8.77,12.53,874.21,,23.87%
10551,11/21/2024,554,305,37,1941.47,PAID,30,,42.7,61.63,361.57,,18.62%
10552,6/8/2025,644,492,37,3589.91,PAID,43,,66.68,112.01,1122.75,,31.28%
10553,7/23/2024,625,504,3,691.71,OVERDUE,,,169.64,253.23,182.79,,26.43%
10554,4/21/2024,575,582,2,972.66,PAID,40,,327.14,545.77,318.38,,32.73%
10555,9/25/2024,521,634,239,3438.77,PAID,46,,11.14,15.24,776.31,,22.58%
10556,12/30/2024,665,187,4,2310.06,DENIED,,,378.1,642.03,797.66,,34.53%
10557,3/14/2024,552,103,35,1577.65,PAID,31,,34.38,47.83,374.35,,23.73%
10558,4/3/2025,600,623,1,329.26,OVERDUE,,,244.89,366.51,84.37,,25.62%
10559,9/5/2024,555,120,1,568.43,DENIED,,,370.96,591.84,197.47,,34.74%
10560,6/27/2025,512,192,359,5085.35,PENDING,,,10.56,15.24,1294.31,,25.45%
10561,1/12/2025,550,164,1,323.13,PAID,57,,262.73,378.42,60.4,,18.69%
10562,8/24/2024,560,405,3,830.13,DENIED,,,165.1,280.28,334.83,,40.33%
10563,4/18/2024,644,120,43,4292.14,PAID,54,,66.68,112.01,1424.9,,33.20%
10564,8/31/2024,601,128,10,5456.05,PAID,21,,344.49,577.36,2011.15,,36.86%
10565,6/9/2024,683,551,413,5171.03,OVERDUE,,,8.35,12.93,1722.48,,33.31%
10566,10/3/2025,628,418,435,1426.84,PAID,50,,2.32,3.54,417.64,,29.27%
10567,5/17/2025,515,612,26,1483.05,PAID,3,,38.67,58.06,477.63,,32.21%
10568,7/22/2025,557,124,42,4005.42,PAID,32,,67.62,103.27,1165.38,,29.10%
10569,10/13/2025,683,631,398,4854.63,DENIED,,,8.35,12.93,1531.33,,31.54%
10570,7/25/2025,513,315,169,650.78,PAID,29,,2.8,4.33,177.58,,27.29%
10571,3/10/2024,543,139,13,869.81,PAID,5,,43.16,68.18,308.73,,35.49%
10572,2/19/2025,595,510,129,1955.73,PAID,26,,10.99,16.89,538.02,,27.51%
10573,9/2/2024,523,269,176,732.59,DENIED,,,3.19,4.47,171.15,,23.36%
10574,2/28/2024,603,342,177,1052.54,DENIED,,,4,6.73,344.54,,32.73%
10575,12/19/2025,592,120,2,1151.37,PAID,7,,367.87,596.86,415.63,,36.10%
10576,1/12/2024,666,351,303,5439.04,PAID,1,,11.96,19.07,1815.16,,33.37%
10577,4/10/2024,554,482,39,2201.32,PAID,5,,42.7,61.63,536.02,,24.35%
10578,4/18/2025,593,163,25,1475.37,PAID,34,,40.68,67.4,458.37,,31.07%
10579,6/14/2024,660,104,13,1181.62,PAID,44,,58.99,97.26,414.75,,35.10%
10580,7/10/2024,520,439,127,1105.12,PAID,44,,6.08,9.27,332.96,,30.13%
10581,3/28/2025,654,463,339,2191.52,PAID,2,,4.68,7.6,605,,27.61%
10582,7/10/2024,579,401,43,1679.84,PAID,57,,32.66,44.06,275.46,,16.40%
10583,10/4/2025,581,116,26,2334.26,OVERDUE,,,60.54,99.47,760.22,,32.57%
10584,4/29/2024,519,550,35,1544.14,PAID,24,,36.56,48.52,264.54,,17.13%
10585,11/14/2025,542,174,28,1995.34,PAID,36,,52.54,73.54,524.22,,26.27%
10586,5/15/2024,544,468,338,5451.73,PAID,19,,10.7,16.36,1835.13,,33.66%
10587,9/2/2024,678,473,20,1319.26,PAID,40,,47.78,69.51,363.66,,27.57%
10588,7/16/2024,681,386,25,430.06,PAID,4,,15.27,19.91,48.31,,11.23%
10589,5/13/2024,552,377,35,1521.84,PAID,44,,34.38,47.83,318.54,,20.93%
10590,4/1/2025,563,536,169,2349.23,PAID,7,,9.06,14.2,818.09,,34.82%
10591,10/9/2024,610,526,1,452.16,PAID,56,,335.99,461.72,116.17,,25.69%
10592,6/17/2024,677,520,42,1529.08,PAID,34,,23.4,38.03,546.28,,35.73%
10593,8/6/2025,564,596,20,1746.42,PAID,23,,58.84,96.19,569.62,,32.62%
10594,10/27/2025,607,243,226,302.3,PAID,43,,0.91,1.48,96.64,,31.97%
10595,8/21/2024,599,371,173,336.21,PAID,41,,1.25,2.07,119.96,,35.68%
